1,1.0031
1,1.0608
1,1.0198
1,0.99981
1,1.0048
1,1.0004
1,1.0001
1,0.99998
1,1.0383
1,1.0083
1,0.9998
1,0.99999
1,1.0235
1,1.0045
1,1.1465
1,1.0624
1,1.0249
1,1.0318
1,1.0547
1,1.0002
1,1.0086
1,0.9997
1,1.0054
1,1.0618
1,1.0181
1,1.0151
1,0.99987
1,1.0022
1,1.0193
1,1.0056
1,1.0068
1,1.0134
1,1.0442
1,1.0154
1,1.0048
1,1.0126
1,1.0322
1,1.0082
1,1.0003
1,0.99967
1,1.0023
1,1.0003
1,1.0114
1,1.0454
1,1.1247
1,0.99999
1,1
1,1
1,1.0314
1,1.0153
1,1.0675
1,1.0177
1,1.0145
1,1.027
1,0.99964
1,1.0211
1,1.007
1,0.99984
1,0.99985
1,1.0004
1,1.0103
1,1.0149
1,1.0371
1,1.0206
1,1.0146
1,1.1198
1,1.0002
1,1.0237
1,1.0276
1,1.0004
1,1.0146
1,1.0059
1,1
1,1.0168
1,1.0014
1,1.0329
1,1.0882
1,1.0134
1,0.99972
1,1.0079
1,1.0251
1,1.0223
1,1.0163
1,1.0133
1,1.0486
1,1.012
1,0.99986
1,1.0103
1,1.0113
1,1.0001
1,1.0254
1,1.0002
1,1.017
1,1.0106
1,1.0095
1,1.0279
1,1.0253
1,1.1167
1,1.0088
1,0.99996
1,1.023
1,1.002
1,1.0179
1,1.0064
1,0.99988
1,1.0184
1,1.0272
1,1.1264
1,1.0003
1,1.0087
1,1.0262
1,1.0283
1,1.0187
1,1.0025
1,1.0146
1,1.0252
1,1.0553
1,1.0056
1,1.0343
1,1.007
1,0.99993
1,1.0152
1,1.0056
1,1.0153
1,1.0224
1,1.0008
1,1.0155
1,1.0058
1,1.0022
1,1.0135
1,1.0101
1,1.0433
1,1.0893
1,1.0004
1,1.0295
1,1.0644
1,1.0119
1,1.0085
1,1.0141
1,1.0251
1,1.0095
1,1.0165
1,1.021
1,1.0555
1,1.0355
1,1.0113
1,1.0085
1,0.99981
1,1.0408
1,1.0484
1,1.0302
1,1.0081
1,1.0096
1,1.0297
1,0.99976
1,1.01
1,0.99987
1,1.02
1,1.0085
1,1.0181
1,1.0003
1,1.0002
1,1.0071
1,1.0205
1,1.0144
1,1.0001
1,1.0189
1,1.0327
1,1.0158
1,1.0235
1,1.0428
1,1.0049
1,1.0057
1,1.0151
1,1.0506
1,1.0355
1,1.0143
1,1.0827
1,1.0118
1,1.0605
1,1.0098
1,1.0053
1,0.99966
1,1.0004
1,1.0002
1,1.0597
1,1.006
1,1.0003
1,1.0079
1,0.99957
1,1.0113
1,1.0211
1,1.03
1,1.0005
1,1.0516
1,0.99995
1,1.0044
1,1.0008
1,1.0314
1,1.0347
1,1.0078
1,1.0084
1,1.0142
1,1.0139
1,1.0272
1,1.0161
1,1.0043
1,1.0188
1,0.9999
1,1.0339
1,1.0411
1,1.0199
1,1.0009
1,1.0442
1,1.0403
1,1.0593
1,1.0151
1,1.0002
1,1.0496
1,1.0071
1,1.037
1,1.0253
1,1.0124
1,1.0126
1,1.0275
1,1
1,1.0087
1,1.0158
1,1.0648
1,1.0135
1,1.0125
1,1.0041
1,1.0055
1,1.0047
1,1.0398
1,1.0029
1,1.0196
1,1.0102
1,1.0232
1,1.0402
1,1.0017
1,1.0221
1,1.0586
1,1.0009
1,1.0189
1,1.0022
1,1.0225
1,1.0105
1,1.0426
1,1.016
1,1.0003
1,1.0283
1,1.0164
1,1.0001
1,1.0744
1,1.0084
1,1.0002
1,1.0026
1,1.0191
1,1.0216
1,1.0156
