1,1.0001
1,2.1935
1,5.0046
1,0.99963
1,0.99976
1,1
1,1
1,5.0328
1,0.99967
1,1.0006
1,1.0001
1,1.0002
1,7.485
1,2.6418
1,3.9149
1,1.0002
-1,-2.2465
-1,-4.7375
-1,-2.3214
-1,-1.6597
-1,-2.5628
-1,-1.6001
-1,0.13478
-1,-2.0687
-1,-3.0981
-1,-4.1725
-1,-3.1869
-1,-3.9604
-1,-0.26738
-1,-3.5138
-1,-2.476
-1,-1.6644
-1,-2.6518
-1,1.5892
-1,-1.0731
-1,-2.7197
-1,-6.1406
-1,-1.6706
-1,-1.8543
-1,-1.658
-1,-2.6025
-1,-2.3296
-1,-0.97305
-1,-2.327
-1,-2.0186
-1,-0.96173
-1,-1.3699
-1,-1.7369
-1,-2.0269
-1,-1.5232
-1,-2.0022
-1,1.1085
-1,-1.9059
-1,-2.0101
-1,-4.6864
-1,-1.3428
-1,-0.34621
-1,-3.057
-1,-1.5332
-1,-1.7783
-1,-2.4064
-1,-1.5472
-1,-1.2595
-1,-2.1284
-1,-2.0859
-1,-5.7402
-1,-3.006
-1,-3.7097
-1,-2.8003
-1,-3.5041
-1,-3.4763
-1,-2.5404
-1,-1.079
-1,-3.009
-1,1.736
-1,-2.6618
-1,-1.4707
-1,-3.068
-1,-2.5611
-1,-2.105
-1,-1.6167
-1,-2.7205
-1,-3.3497
-1,-1.226
-1,-0.55809
-1,-2.688
-1,-3.1767
-1,-2.7741
-1,-2.7438
-1,-3.304
-1,-2.9824
-1,-1.4738
-1,-2.8512
-1,-1.8965
-1,-1.7101
-1,-3.4212
-1,-4.1343
-1,-3.4195
-1,-0.94621
-1,-3.6506
-1,-1.9036
-1,-2.7507
-1,-1.6743
-1,-1.6491
-1,-1.1713
-1,-3.5761
-1,-1.8753
-1,-3.6152
-1,0.09669
-1,-1.0184
-1,-3.3231
-1,-2.4011
-1,-1.7045
-1,-5.3331
-1,-3.055
-1,2.2016
-1,-1.1989
-1,-0.06928
-1,-0.73753
-1,-0.77637
-1,-2.7766
-1,-0.8792
-1,-2.3918
-1,-2.9034
-1,-2.6629
-1,-2.1934
-1,-1.5438
-1,-1.7321
-1,-0.1778
-1,-0.74276
-1,-2.3485
-1,-3.1546
-1,-2.9568
-1,-1.9042
-1,-1.0108
-1,-0.72212
-1,-3.9691
-1,-0.95601
-1,-3.1815
-1,-0.061969
-1,0.21154
-1,-2.9969
-1,-0.80791
-1,-1.9791
-1,-0.30261
-1,-1.7298
-1,-5.8637
-1,-0.2752
-1,-1.4289
-1,-4.4651
-1,-1.644
-1,-0.57065
-1,-0.45194
-1,-4.1213
-1,-1.5284
-1,-2.8911
-1,-1.8096
-1,-2.6981
-1,-3.5141
-1,-2.1789
-1,-4.1162
-1,-2.294
-1,-4.2167
-1,0.20609
-1,0.60297
-1,-2.2619
-1,-2.3928
-1,-1.3655
-1,-2.4037
-1,-4.4777
-1,-3.5513
-1,-1.18
-1,-2.0349
-1,-3.9804
-1,-3.3233
-1,-1.0751
-1,-1.6559
-1,-3.8347
-1,-2.0855
-1,-2.6425
-1,-2.4739
-1,-3.18
-1,-1.6972
-1,-1.307
-1,-0.98469
-1,-1.6479
-1,-6.2146
-1,-2.004
-1,-0.82274
-1,-7.4476
-1,-1.4255
-1,-0.41364
-1,-0.90932
-1,-3.1356
-1,-1.631
-1,-0.74984
-1,-0.57455
-1,-2.0845
-1,-1.5146
-1,-1.4899
-1,-4.9357
-1,-3.0187
-1,-2.1299
-1,-3.2545
-1,-1.3753
-1,-0.5211
-1,-3.3929
-1,-3.4093
-1,0.29321
-1,0.1096
-1,-2.121
-1,-1.5275
-1,-4.34
-1,0.10114
-1,-4.7272
-1,-1.9565
-1,0.10612
-1,0.022201
-1,-0.53715
-1,-1.4221
-1,-0.95692
-1,-1.3082
-1,-2.1545
-1,-0.144
-1,-2.6028
-1,-1.3614
-1,-1.9772
-1,-1.5589
-1,-0.32714
-1,-1.3167
-1,-2.772
-1,-3.6223
-1,-2.6527
-1,-1.4965
-1,-2.6742
-1,-2.9337
-1,-1.7539
-1,-0.25818
-1,-2.6224
-1,-2.2879
-1,-3.319
-1,-3.3564
-1,-1.4449
-1,-3.8059
-1,-1.852
-1,-3.8008
-1,-3.5916
-1,-1.4707
-1,-1.3516
-1,-2.0176
-1,-1.7839
-1,-3.5143
-1,-2.9284
-1,-1.3244
-1,-4.0032
-1,-2.3039
-1,-1.3642
-1,-0.31705
-1,-1.4302
-1,-2.6685
-1,-2.3913
-1,-5.4055
-1,-1.7082
-1,-2.0132
-1,-2.6277
-1,-3.5363
-1,-3.9821
-1,-2.0198
-1,-2.1136
-1,-0.98802
-1,-3.7318
-1,-2.806
-1,-2.0903
-1,-3.0717
-1,-0.41922
-1,-2.379
-1,-2.6671
-1,-0.8113
-1,-2.0463
-1,-2.787
-1,-2.7478
-1,-3.3783
-1,-2.2862
-1,-0.70314
-1,-4.0859
-1,-3.2032
-1,-2.2376
-1,-2.3353
-1,-3.5103
-1,-0.66434
-1,-2.9832
-1,-1.9151
-1,-1.0232
-1,-3.7284
-1,-2.975
-1,-0.62797
-1,-2.3756
-1,-1.9223
-1,-3.0024
-1,1.9348
-1,-2.2256
-1,-6.6618
-1,-2.3692
-1,-1.8576
-1,-2.85
-1,-2.1395
-1,-1.7669
-1,-0.56762
-1,-4.4241
-1,-2.2666
-1,-1.3836
-1,-2.1657
-1,-1.7777
-1,0.61757
-1,-1.5877
-1,-1.4928
-1,-3.6171
-1,-2.1344
-1,-0.30341
-1,-1.1445
-1,-0.21426
-1,-3.2546
-1,-2.6184
-1,-3.1353
-1,-5.5473
-1,-1.3534
-1,-0.83801
-1,-1.6345
-1,-2.0385
-1,-0.65053
-1,-0.96952
-1,-2.1177
-1,-3.0896
-1,-2.8031
-1,-1.6964
-1,-0.83772
-1,-3.0986
-1,-0.58444
-1,-3.0399
-1,-3.5547
-1,-4.0352
-1,-3.0137
-1,-2.766
-1,-1.5766
-1,-1.5912
-1,-3.4624
-1,-0.081524
-1,-4.4425
-1,-4.9991
-1,-3.2387
-1,-1.3378
-1,-1.697
-1,-0.47041
-1,-1.1999
-1,-2.5227
-1,-2.8766
-1,-2.2659
-1,-3.7861
-1,-2.8605
-1,-2.6661
-1,-2.7384
-1,-2.9668
-1,-0.93265
-1,-4.1595
-1,-3.5242
-1,-0.31268
-1,-0.20411
-1,-2.0998
-1,-4.1315
-1,0.41637
-1,-1.4145
-1,0.78898
-1,-0.89458
-1,-3.0169
-1,-2.6541
-1,-2.8071
-1,-4.2394
-1,-2.6529
-1,-1.8937
-1,-1.8938
-1,-4.4725
-1,-3.4746
-1,-1.5064
-1,-2.9579
-1,-2.6845
-1,-1.5261
-1,-1.6296
-1,-2.5615
-1,-0.028413
-1,-4.0284
-1,-2.8623
-1,-2.4519
-1,-0.70446
-1,-0.34869
-1,-3.5202
-1,-4.8018
-1,-1.4723
